36
6378136.000
3.9860044000e+14
1.0826257000e-03
  0      0      0.0000000e+00          0.0000000e+00
  1      0      0.0000000e+00          0.0000000e+00
  1      1      0.0000000e+00          0.0000000e+00
  2      0      0.0000000e+00          0.0000000e+00
  2      1      5.0000000e-11          1.0000000e-11
  2      2      2.4387600e-06         -1.3996800e-06
  3      0      9.5716000e-07          0.0000000e+00
  3      1      2.0328300e-06          2.4903000e-07
  3      2      9.0686000e-07         -6.1929000e-07
  3      3      7.1599000e-07          1.4007400e-06
  4      0      5.4352000e-07          0.0000000e+00
  4      1     -5.3134000e-07         -4.7195000e-07
  4      2      3.5004000e-07          6.5166000e-07
  4      3      9.8928000e-07         -1.9767000e-07
  4      4     -1.9325000e-07          2.9876000e-07
  5      0      6.8720000e-08          0.0000000e+00
  5      1     -6.7360000e-08         -8.4560000e-08
  5      2      6.5194000e-07         -3.2628000e-07
  5      3     -4.5145000e-07         -2.0109000e-07
  5      4     -2.9319000e-07          5.4380000e-08
  5      5      1.9157000e-07         -6.6962000e-07
  6      0     -1.4345000e-07          0.0000000e+00
  6      1     -7.7660000e-08          3.2210000e-08
  6      2      3.8020000e-08         -3.6479000e-07
  6      3      5.6650000e-08          2.6400000e-09
  6      4     -9.0890000e-08         -4.6516000e-07
  6      5     -2.6871000e-07         -5.3501000e-07
  6      6      1.4970000e-08         -2.3490000e-07
  7      0      9.0390000e-08          0.0000000e+00
  7      1      2.8007000e-07          8.6660000e-08
  7      2      3.2110000e-07          9.6870000e-08
  7      3      2.4218000e-07         -2.4493000e-07
  7      4     -2.7141000e-07         -1.2181000e-07
  7      5      1.7600000e-09          1.5350000e-08
  7      6     -3.5777000e-07          1.5066000e-07
  7      7      1.4220000e-08          3.2620000e-08
  8      0      4.8830000e-08          0.0000000e+00
  8      1      2.3550000e-08          5.8520000e-08
  8      2      6.9740000e-08          5.2700000e-08
  8      3     -1.9420000e-08         -9.0560000e-08
  8      4     -2.4302000e-07          6.6220000e-08
  8      5     -2.1690000e-08          8.0820000e-08
  8      6     -6.6390000e-08          3.0982000e-07
  8      7      6.8570000e-08          7.3740000e-08
  8      8     -1.1368000e-07          1.2669000e-07
  9      0      2.8620000e-08          0.0000000e+00
  9      1      1.3877000e-07          1.8980000e-08
  9      2      2.1680000e-08         -2.7270000e-08
  9      3     -1.7388000e-07         -8.9270000e-08
  9      4     -7.0500000e-09          1.7670000e-08
  9      5     -2.3370000e-08         -6.3180000e-08
  9      6      6.9320000e-08          2.1716000e-07
  9      7     -1.2084000e-07         -9.7630000e-08
  9      8      1.7744000e-07         -7.1000000e-10
  9      9     -3.9850000e-08          1.0563000e-07
 10      0      4.8820000e-08          0.0000000e+00
 10      1      7.1690000e-08         -1.2429000e-07
 10      2     -8.6690000e-08         -3.4030000e-08
 10      3     -2.5500000e-09         -1.5256000e-07
 10      4     -8.3450000e-08         -7.5330000e-08
 10      5     -4.2270000e-08         -5.0280000e-08
 10      6     -3.5770000e-08         -8.1070000e-08
 10      7      1.1500000e-08          1.1000000e-10
 10      8      4.5020000e-08         -8.7130000e-08
 10      9      1.2702000e-07         -4.1910000e-08
 10     10      9.7250000e-08         -2.3550000e-08
 11      0     -5.0350000e-08          0.0000000e+00
 11      1      8.8100000e-09         -3.5760000e-08
 11      2      1.7640000e-08         -1.0405000e-07
 11      3     -4.0880000e-08         -1.5173000e-07
 11      4     -3.9900000e-08         -6.4680000e-08
 11      5      4.9540000e-08          5.4980000e-08
 11      6      2.5100000e-09          3.4530000e-08
 11      7      1.2240000e-08         -8.7300000e-08
 11      8     -5.6300000e-09          1.8990000e-08
 11      9     -3.7790000e-08          3.8690000e-08
 11     10     -4.3010000e-08         -2.7920000e-08
 11     11      4.2550000e-08         -5.0300000e-08
 12      0      3.5280000e-08          0.0000000e+00
 12      1     -5.2120000e-08         -3.5650000e-08
 12      2      1.1570000e-08          2.3170000e-08
 12      3      6.0500000e-08          2.8970000e-08
 12      4     -6.7420000e-08          1.3100000e-09
 12      5      4.0000000e-08          1.3120000e-08
 12      6      1.2460000e-08          4.7170000e-08
 12      7     -1.4840000e-08          3.3050000e-08
 12      8     -1.8830000e-08          1.6990000e-08
 12      9      4.2970000e-08          2.3800000e-08
 12     10     -2.3000000e-09          3.3020000e-08
 12     11      9.8600000e-09         -5.8000000e-09
 12     12     -2.5700000e-09         -1.1400000e-08
 13      0      4.3740000e-08          0.0000000e+00
 13      1     -5.3350000e-08          4.1500000e-08
 13      2      4.9740000e-08         -6.2920000e-08
 13      3     -2.6590000e-08          7.6380000e-08
 13      4     -8.6000000e-09         -1.0970000e-08
 13      5      6.3130000e-08          6.2720000e-08
 13      6     -2.6080000e-08         -2.7400000e-09
 13      7      3.3900000e-09         -7.1400000e-09
 13      8     -6.6000000e-09         -4.4600000e-09
 13      9      1.9150000e-08          4.6960000e-08
 13     10      3.6270000e-08         -3.3080000e-08
 13     11     -4.1840000e-08          2.4500000e-09
 13     12     -3.1760000e-08          8.9340000e-08
 13     13     -5.9950000e-08          6.8540000e-08
 14      0     -2.2440000e-08          0.0000000e+00
 14      1     -1.4150000e-08          2.8610000e-08
 14      2     -3.4200000e-08          8.4000000e-10
 14      3      5.0060000e-08          1.5270000e-08
 14      4      3.7400000e-09         -1.4810000e-08
 14      5      3.0450000e-08         -1.7910000e-08
 14      6     -2.2620000e-08          7.7400000e-09
 14      7      2.9510000e-08         -5.0800000e-09
 14      8     -3.5210000e-08         -1.4730000e-08
 14      9      2.4450000e-08          3.2950000e-08
 14     10      3.3550000e-08          9.3000000e-10
 14     11      1.6760000e-08         -3.6700000e-08
 14     12      8.7200000e-09         -3.2700000e-08
 14     13      3.1680000e-08          4.5160000e-08
 14     14     -5.2740000e-08         -4.1700000e-09
 15      0      5.2000000e-10          0.0000000e+00
 15      1      1.8010000e-08          1.0650000e-08
 15      2     -1.9210000e-08         -3.1150000e-08
 15      3      4.6300000e-08          1.0580000e-08
 15      4     -3.6660000e-08          3.6700000e-09
 15      5      1.0140000e-08          1.1320000e-08
 15      6      3.5190000e-08         -3.3550000e-08
