   48732.0	 -116.137001	  203.900986	 -411.109100
   48733.0	 -117.889999	  206.113998	 -413.463715
   48734.0	 -119.514999	  208.296997	 -415.713898
   48735.0	 -121.009003	  210.591003	 -417.954712
   48736.0	 -122.457001	  212.975998	 -420.251984
   48737.0	 -123.952003	  215.397003	 -422.647797
   48738.0	 -125.477997	  217.828003	 -425.166473
   48739.0	 -126.993996	  220.259995	 -427.807312
   48740.0	 -128.471008	  222.709000	 -430.545807
   48741.0	 -129.904007	  225.181000	 -433.334503
   48742.0	 -131.396988	  227.658997	 -436.098999
   48743.0	 -133.072998	  230.067001	 -438.771393
   48744.0	 -135.005005	  232.337997	 -441.294495
   48745.0	 -137.099991	  234.490005	 -443.637207
   48746.0	 -139.204987	  236.582993	 -445.804596
   48747.0	 -141.161987	  238.675995	 -447.841919
   48748.0	 -142.826004	  240.836990	 -449.829498
   48749.0	 -144.119995	  243.156006	 -451.866791
   48750.0	 -145.115005	  245.683990	 -454.053986
   48751.0	 -145.917999	  248.438004	 -456.452301
   48752.0	 -146.656006	  251.338013	 -459.057678
   48753.0	 -147.455002	  254.279999	 -461.812286
   48754.0	 -148.436996	  257.165009	 -464.618286
   48755.0	 -149.632004	  259.899994	 -467.373199
   48756.0	 -150.865005	  262.406006	 -470.010620
   48757.0	 -151.921005	  264.714996	 -472.463989
   48758.0	 -152.651001	  266.889984	 -474.702820
   48759.0	 -153.077011	  269.009003	 -476.751678
   48760.0	 -153.300995	  271.156982	 -478.672516
   48761.0	 -153.468994	  273.410004	 -480.543182
   48762.0	 -153.679001	  275.815002	 -482.438599
   48763.0	 -153.914001	  278.337982	 -484.406708
   48764.0	 -154.184006	  280.925995	 -486.466797
   48765.0	 -154.561005	  283.541992	 -488.613190
   48766.0	 -155.081009	  286.170990	 -490.851990
   48767.0	 -155.737000	  288.740997	 -493.168793
   48768.0	 -156.512009	  291.159973	 -495.530609
   48769.0	 -157.343002	  293.380005	 -497.887115
   48770.0	 -158.024994	  295.487000	 -500.165527
   48771.0	 -158.340012	  297.589996	 -502.298889
   48772.0	 -158.199997	  299.791016	 -504.261780
   48773.0	 -157.769989	  302.132996	 -506.045288
   48774.0	 -157.226990	  304.641998	 -507.666168
   48775.0	 -156.669006	  307.243988	 -509.195679
   48776.0	 -156.188995	  309.823975	 -510.734192
   48777.0	 -155.840988	  312.290009	 -512.388550
   48778.0	 -155.604996	  314.613007	 -514.229309
   48779.0	 -155.395996	  316.812988	 -516.259888
   48780.0	 -155.158005	  318.940002	 -518.426453
   48781.0	 -154.873001	  321.054016	 -520.636230
   48782.0	 -154.572998	  323.218994	 -522.785706
   48783.0	 -154.274994	  325.493011	 -524.794006
   48784.0	 -153.951996	  327.903992	 -526.619507
   48785.0	 -153.606995	  330.475983	 -528.255127
   48786.0	 -153.276993	  333.234009	 -529.729187
   48787.0	 -153.005005	  336.191010	 -531.095520
   48788.0	 -152.852005	  339.295013	 -532.414001
   48789.0	 -152.853989	  342.428009	 -533.739075
   48790.0	 -152.991989	  345.476013	 -535.115784
   48791.0	 -153.145004	  348.358978	 -536.576294
   48792.0	 -153.171997	  351.016022	 -538.141418
   48793.0	 -152.923004	  353.410004	 -539.817932
   48794.0	 -152.304001	  355.606995	 -541.601807
   48795.0	 -151.419006	  357.733002	 -543.458801
   48796.0	 -150.464996	  359.905975	 -545.338684
   48797.0	 -149.634003	  362.187012	 -547.185791
   48798.0	 -148.901993	  364.553986	 -548.943726
   48799.0	 -148.078995	  366.988007	 -550.569153
   48800.0	 -147.030991	  369.460999	 -552.037170
   48801.0	 -145.776001	  371.950012	 -553.350098
   48802.0	 -144.494995	  374.450012	 -554.551453
   48803.0	 -143.317993	  376.942017	 -555.722168
