41765.87938410879724	5054655.31 	 -4261537.77 	 0 	 381.243351 	 564.871261 	 7679.76699
41765.880078553236672	5065166.56939912 	 -4217179.32773842 	 460402.546359558 	 -30.6395359674695 	 913.848212616231 	 7660.59555003304
41765.880772997690656	5051026.56838016 	 -4151881.40730594 	 918504.372212503 	 -440.122225347992 	 1262.55456587149 	 7603.08099904754
41765.881467442137364	5012441.06892822 	 -4065714.31136555 	 1372008.22347322 	 -845.148383223945 	 1609.18452983011 	 7507.37114767427
41765.882161886576796	4949738.59072427 	 -3958857.29271475 	 1818631.86835527 	 -1243.68536064277 	 1951.91355930175 	 7373.81597936165
41765.882856331023504	4863368.60166039 	 -3831599.36737642 	 2256120.15457317 	 -1633.73620287085 	 2288.909280552 	 7202.96812927375
41765.883550775470212	4753899.01749749 	 -3684339.44816754 	 2682257.15167396 	 -2013.35151599741 	 2618.34265249447 	 6995.58191299978
41765.884245219909644	4622013.00273308 	 -3517585.81248992 	 3094878.16774246 	 -2380.64110816016 	 2938.39929307869 	 6752.6108942336
41765.884939664349076	4468505.06895704 	 -3331954.87024347 	 3491881.62138429 	 -2733.78534084038 	 3247.29091295323 	 6475.20396963449
41765.88563410880306	4294276.51588027 	 -3128169.26107123 	 3871240.59474263 	 -3071.04599331888 	 3543.26667547457 	 6164.70004064896
41765.886328553242492	4100330.2381481 	 -2907055.27447431 	 4231014.03186213 	 -3390.77657198551 	 3824.62441208886 	 5822.62131156188
41765.887022997681925	3887764.92541405 	 -2669539.59534547 	 4569357.51138592 	 -3691.43197267161 	 4089.72159770502 	 5450.66527164242
41765.887717442135909	3657768.70282349 	 -2416645.39928369 	 4884533.49915779 	 -3971.57739208918 	 4336.98597700499 	 5050.69546041781
41765.888411886575341	3411612.2701067 	 -2149487.83289975 	 5174920.99856867 	 -4229.89640507187 	 4564.92574712344 	 4624.7311383417
41765.889106331014773	3150641.58386892 	 -1869268.8995409 	 5439024.5531702 	 -4465.1981669292 	 4772.1392371228 	 4174.93596366674
41765.889800775454205	2876270.12468719 	 -1577271.76968547 	 5675482.55522645 	 -4676.42370911671 	 4957.32403001186 	 3703.60577178483
41765.890495219908189	2589970.8132054 	 -1274854.56104888 	 5883074.79473429 	 -4862.65128866624 	 5119.28546379783 	 3213.15559003636
41765.891189664347621	2293267.64550945 	 -963443.640569521 	 6060729.19938086 	 -5023.10077368714 	 5256.94446549265 	 2706.10602642019
