    22.07.2012 21.30.00.0000   2058.027172   5872.085400  -2961.984020   0.388042211  -3.556275503  -6.795549275   2014.997832  -5885.649498  -2964.645988  -2.085516507   2.700130142  -6.792880921   1974.856255  -5896.801522  -2969.492667  -2.086886831   2.711792406  -6.787812489  
    22.07.2012 22.00.00.0000  -1529.633992  -5031.526049  -4448.364815  -3.005200651  -4.138080080   5.725584378  -2543.584107   4606.023926  -4445.076774  -1.197225957   4.854692283   5.727200749  -2528.587768   4620.201129  -4438.915349  -1.156151194   4.861270198   5.730059515  
    22.07.2012 22.30.00.0000  -1729.754443  -1239.180187   6533.179272   3.404276310   6.545957473   2.140826246     48.877329   2127.278510   6533.172776   3.059894608  -6.639329567   2.136842678     76.640415   2126.927678   6533.020303   3.027914408  -6.656345573   2.129447506  
    22.07.2012 23.00.00.0000   4320.375077   5287.941919   -911.543564   0.528988183  -1.707704448  -7.475826004   2507.869250  -6350.791835   -914.831738  -1.295059941   0.554271952  -7.474197723   2470.098289  -6364.705730   -920.878729  -1.310095839   0.561553609  -7.471033107  
    22.07.2012 23.30.00.0000  -2035.797024  -3046.697436  -5834.500463  -5.224900070  -4.010544089   3.924222294  -2086.814527   3017.164836  -5831.822351  -2.012585544   6.184912170   3.926888933  -2084.077686   3028.822876  -5826.755755  -1.968433342   6.196039499   3.931724878  
    23.07.2012 00.00.00.0000  -3563.379256  -1746.469799   5610.692412   4.567253291   4.462163750   4.281073170   -815.223819   3882.102687   5611.807790   2.932345008  -5.579666032   4.277275662   -779.873408   3886.561138   5613.745435   2.911490983  -5.596000110   4.270176857  
    23.07.2012 00.30.00.0000   5831.429680   3449.457663   1228.248559   1.929953225  -0.594375753  -7.420007361   2754.504163  -6190.787244   1224.657061  -0.371120866  -1.647480733  -7.419586960   2722.820914  -6206.096890   1218.003476  -0.398349355  -1.645329993  -7.418652244  
    23.07.2012 01.00.00.0000  -1156.549640  -1396.179579  -6648.320892  -7.047702252  -2.441854669   1.743390291  -1422.282259   1134.897047  -6646.519167  -2.631500064   6.905808593   1.746846780  -1432.059191   1142.875201  -6643.051853  -2.588602822   6.920399279   1.753187904  
    23.07.2012 01.30.00.0000  -5431.084103   -822.178212   4134.032868   4.233123458   2.293631966   6.000080476  -1602.466998   5252.344431   4136.164504   2.512566657  -3.969529428   5.996847337  -1563.027167   5261.192290   4140.009790   2.504898982  -3.983553722   5.990752366  
    23.07.2012 02.00.00.0000   5961.107997   1132.369643   3246.662025   3.793435155  -0.866577123  -6.631893823   2729.077631  -5421.455491   3243.121876   0.594909564  -3.686734931  -6.632729621   2706.599345  -5436.648726   3236.518883   0.558175069  -3.689957915  -6.634130331  
    23.07.2012 02.30.00.0000    544.513759   -896.884234  -6811.740974  -7.633545977  -0.019272199  -0.604626178   -614.634339   -856.305287  -6810.996810  -2.993842711   6.951175522  -0.600716893   -635.956966   -852.809767  -6809.477652  -2.956388490   6.967806986  -0.593488845  
    23.07.2012 03.00.00.0000  -6384.050525   1222.620148   2248.713928   2.719111871   1.023426106   7.126789263  -2234.173537   6102.961186   2251.654684   1.840673752  -1.968057854   7.124444739  -2194.545285   6115.339879   2257.034474   1.846946538  -1.978365102   7.119965199  
    23.07.2012 03.30.00.0000   4734.136968   -664.273915   4944.478987   5.089418422  -2.497749874  -5.189413310   2432.809753  -4118.952174   4941.341398   1.506548741  -5.361004589  -5.191428196   2421.743936  -4132.521113   4935.444324   1.463939525  -5.369307388  -5.195036599  
    23.07.2012 04.00.00.0000   2108.981030  -1803.122744  -6309.425869  -6.721290629   2.266969187  -2.893272922    257.220705  -2761.874883  -6309.817117  -3.063700586   6.318413883  -2.889292729    226.447089  -2763.226783  -6310.404652  -3.035342341   6.335461289  -2.881883911  
    23.07.2012 04.30.00.0000  -5903.186480   3533.781823    141.212293   0.906363880   1.190150980   7.548570818  -2646.819617   6350.478796    144.673721   0.982639775   0.225213987   7.547351831  -2610.918909   6365.174676    151.060563   1.002216638   0.219666127   7.544940724  
    23.07.2012 05.00.00.0000   2817.891104  -1197.998420   6154.377833   5.053696962  -4.796131615  -3.235843222   1893.738622  -2412.316557   6151.955775   2.272902952  -6.505305508  -3.238842574   1895.164312  -2422.906901   6147.353201   2.228626466  -6.517887713  -3.244310811  
    23.07.2012 05.30.00.0000   2643.321334  -3685.088788  -5190.345273  -4.751195087   3.492728479  -4.901650403   1107.986415  -4395.894440  -5191.838719  -2.832524964   5.068335623  -4.897990298   1070.778704  -4401.984298  -5194.485375  -2.816039215   5.084123898  -4.891128699  
    23.07.2012 06.00.00.0000  -4149.228759   5124.602753  -1980.366827  -0.186545646   2.627576308   7.224352598  -2798.563311   5971.608111  -1976.725931   0.023971026   2.391340535   7.224383903  -2769.931622   5987.172585  -1969.961596   0.054890002   2.391120113   7.224288106  
    23.07.2012 06.30.00.0000   1200.602369   -338.085737   6757.576692   3.555864583  -6.738768581  -0.963396890   1164.016740   -469.661090   6756.113842   2.817439936  -7.008119226  -0.967087841   1177.783488   -476.206643   6753.269138   2.775861719  -7.023753038  -0.973882309  
